Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,,,,
815,41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,190,160,300,122,789,176,39,171,69,61,,,,
319,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,210,480,257,1662,341,84,332,69,117,,,,
515,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,90,150,130,240,122,789,176,39,169,69,62,,,,
515,41548,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,170,110,340,239,1755,239,66,221,69,90,,,,
515,41548,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,170,230,130,400,255,1756,312,96,272,69,129,,,,
641,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,50,70,23,800,35,6,27,69,17,,,,
563,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,60,60,60,0,430,43,0,46,69,12,,,,
515,41548,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,30,40,21,846,31,5,22,69,16,,,,
515,41548,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,30,60,31,1000,37,9,10,69,30,,,,
641,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,10,10,10,10,598,13,3,-3,69,15,,,,
573,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,20,60,30,80,45,320,64,41,-9,69,70,,,,
417,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,60,20,10,80,86,1698,23,26,-39,69,49,,,,
314,41548,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,30,60,39,244,53,12,19,69,40,,,,
573,41548,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,0,30,25,209,31,9,-16,69,42,,,,
314,41548,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,10,30,10,40,34,240,43,12,-4,68,46,,,,
573,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,90,140,40,881,59,11,53,68,23,,,,
417,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,80,80,110,32,833,47,8,42,68,19,,,,
573,41548,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,100,70,170,79,593,98,30,52,68,63,,,,
636,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,80,70,130,65,1053,77,20,52,68,42,,,,
937,41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,0,30,30,30,21,480,32,5,24,68,16,,,,
937,41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,27,859,39,7,30,68,19,,,,
419,41548,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,50,90,60,140,82,788,123,27,96,68,58,,,,
419,41548,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,50,100,80,150,91,656,127,28,113,68,51,,,,
513,41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,240,190,470,161,1267,161,45,137,68,69,,,,
419,41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,100,70,170,54,404,66,20,18,68,54,,,,
614,41548,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,60,110,52,405,71,17,39,68,45,,,,
937,41548,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,70,60,100,43,419,64,13,42,68,36,,,,
234,41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,30,110,51,503,71,46,-7,68,76,,,,
715,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,80,80,120,60,329,99,18,85,68,42,,,,
262,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,60,90,48,851,70,13,67,68,25,,,,
262,41548,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,20,50,40,70,46,449,67,14,45,68,37,,,,
262,41548,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,60,606,84,54,0,68,84,,,,
262,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,140,120,250,80,1055,94,24,71,68,46,,,,
262,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,50,50,70,22,573,29,7,15,68,19,,,,
414,41548,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,40,80,50,120,56,385,70,21,22,67,55,,,,
414,41548,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,60,230,96,683,134,87,27,67,116,,,,
920,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,120,100,200,86,547,116,28,91,67,55,,,,
203,41548,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,40,50,30,90,79,593,98,30,50,67,64,,,,
203,41548,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,50,50,80,65,1053,77,20,52,67,42,,,,
475,41548,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,40,60,50,100,40,881,59,11,53,67,23,,,,
203,41548,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,40,40,60,24,806,36,6,27,67,18,,,,
959,41548,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,90,40,130,60,606,84,54,1,67,83,,,,
203,41548,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,30,60,50,90,47,375,64,15,31,67,43,,,,
203,41548,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,100,160,130,260,125,1119,188,41,171,67,73,,,,
904,41548,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,0,20,20,20,22,573,29,7,15,67,19,,,,
786,41548,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,30,30,20,60,56,385,70,21,24,66,54,,,,
904,41548,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,40,50,40,90,80,1055,94,24,71,66,46,,,,
561,41548,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,60,50,100,38,871,56,10,52,66,21,,,,
772,41548,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,50,70,60,120,48,851,70,13,68,66,24,,,,
727,41548,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,80,130,50,210,96,683,134,87,27,66,116,,,,
321,41548,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,110,90,180,86,547,116,28,89,66,56,,,,
954,41548,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,60,110,90,170,82,788,123,27,95,66,59,,,,
772,41548,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,70,110,90,180,91,656,127,28,113,66,51,,,,
339,41548,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,30,20,60,54,404,66,20,19,65,53,,,,
978,41548,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,50,50,70,27,859,39,7,30,65,19,,,,
781,41548,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,20,30,30,50,21,480,32,5,22,65,17,,,,
774,41548,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,30,100,51,542,65,46,-16,65,76,,,,
508,41548,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,140,160,120,300,161,1267,161,45,137,65,69,,,,
857,41548,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,50,350,330,400,72,-3004,402,23,516,65,54,,,,
603,41548,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,10,30,20,40,34,240,43,12,-4,65,46,,,,
603,41548,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,30,30,50,21,846,31,5,21,65,17,,,,
603,41548,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,40,40,0,430,43,0,47,65,11,,,,
603,41548,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,30,60,30,90,45,320,64,41,-10,65,71,,,,
603,41548,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,10,30,10,40,25,209,31,9,-18,65,43,,,,
603,41548,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,60,60,90,49,310,71,15,49,65,38,,,,
603,41548,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,30,60,50,90,45,447,69,14,36,65,45,,,,
585,41548,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,140,150,70,290,255,1622,258,96,191,65,129,,,,
631,41548,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,130,-50,-100,80,239,4360,-75,74,-252,65,95,,,,
585,41548,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,110,170,140,280,108,971,157,30,171,65,42,,,,
718,41548,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,130,190,160,320,123,915,179,34,199,65,45,,,,
607,41548,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,80,120,100,200,76,580,111,21,116,65,33,,,,
914,41548,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-170,50,125,3142,-56,113,-300,65,146,,,,
212,41548,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,510,450,720,239,1197,526,66,646,64,91,,,,
716,41548,East,Major Market,Colombian,Beans,Coffee,New York,Regular,210,330,230,540,260,2548,390,91,367,64,143,,,,
318,41548,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,80,130,110,210,103,564,133,33,129,64,46,,,,
225,41548,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,90,60,150,79,593,98,30,50,64,64,,,,
337,41548,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,70,90,80,160,48,829,71,13,70,64,24,,,,
985,41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,90,80,160,48,851,70,13,67,64,25,,,,
504,41548,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,60,10,90,60,-762,84,54,1,64,83,,,,
225,41548,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,30,70,70,100,60,329,99,18,86,64,41,,,,
318,41548,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,20,40,40,60,46,449,67,14,45,64,37,,,,
505,41548,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,30,40,21,846,31,5,21,63,17,,,,
505,41548,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,10,40,30,50,31,1000,37,9,9,63,31,,,,
505,41548,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,110,80,160,45,447,69,14,34,63,46,,,,
505,41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,110,40,10,150,86,1698,23,26,-39,63,49,,,,
505,41548,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,10,20,10,30,25,-466,31,9,-18,63,43,,,,
505,41548,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,20,40,10,60,45,320,64,41,-9,63,70,,,,
505,41548,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,20,30,20,50,39,244,53,12,21,63,39,,,,
580,41548,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,40,70,50,110,56,385,70,21,24,63,54,,,,
918,41548,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,120,40,200,96,683,134,87,25,63,117,,,,
918,41548,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,130,160,140,290,90,572,115,29,110,63,41,,,,
405,41548,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,30,60,60,90,27,859,39,7,31,63,18,,,,
405,41548,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,50,80,70,130,91,-1785,127,28,113,63,51,,,,
580,41548,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,0,30,30,30,21,480,32,5,22,62,17,,,,
405,41548,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,50,80,60,130,82,788,123,27,96,62,58,,,,
325,41548,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,30,80,70,110,52,405,71,17,39,62,45,,,,
430,41548,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,60,50,90,43,419,64,13,42,62,36,,,,
432,41548,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,350,420,340,770,239,1246,281,74,275,62,96,,,,
281,41548,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,40,90,80,130,39,541,51,12,39,62,25,,,,
682,41548,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,50,110,72,-868,110,23,82,62,55,,,,
817,41548,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,70,120,100,190,123,915,179,34,197,62,46,,,,
432,41548,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,80,80,120,76,580,111,21,116,62,33,,,,
435,41548,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,10,40,20,50,45,320,64,41,-9,62,70,,,,
435,41548,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,10,30,20,40,39,244,53,12,21,62,39,,,,
435,41548,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,0,20,10,20,25,209,31,9,-18,62,43,,,,
801,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,60,60,90,49,310,71,15,49,62,38,,,,
435,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,20,70,60,90,45,447,69,14,34,62,46,,,,
435,41548,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,60,20,0,80,86,1698,23,26,-40,62,50,,,,
435,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,80,130,110,210,103,564,133,33,129,62,46,,,,
435,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,20,60,60,80,40,881,59,11,55,61,22,,,,
435,41548,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,90,110,90,200,65,1053,77,20,53,61,41,,,,
435,41548,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,100,80,150,47,375,64,15,33,61,42,,,,
435,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,160,120,260,79,593,98,30,50,61,64,,,,
435,41548,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,20,40,40,60,32,833,47,8,42,61,19,,,,
831,41548,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,50,90,80,140,123,915,179,34,199,61,45,,,,
626,41548,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,50,50,80,76,580,111,21,117,61,32,,,,
510,41548,West,Major Market,Green Tea,Leaves,Tea,California,Regular,20,60,50,80,72,650,110,23,83,61,54,,,,
925,41548,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,130,120,210,108,971,157,30,171,61,42,,,,
951,41548,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,190,220,170,410,239,1246,281,74,276,61,95,,,,
530,41548,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,20,40,40,60,39,541,51,12,39,61,25,,,,
805,41548,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,160,50,270,125,898,173,113,40,61,146,,,,
415,41548,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,230,320,240,550,257,1662,341,84,334,61,116,,,,
909,41548,West,Major Market,Amaretto,Beans,Coffee,California,Regular,170,-20,-60,150,122,2555,-13,39,-110,61,61,,,,
818,41548,West,Major Market,Colombian,Beans,Coffee,California,Regular,380,580,470,960,260,2548,390,91,367,60,143,,,,
650,41548,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,220,-30,-100,190,154,3654,-24,50,-174,60,93,,,,
714,41548,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,210,220,160,430,239,1755,239,66,221,60,90,,,,
775,41548,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,110,180,130,290,257,1662,341,84,332,60,117,,,,
775,41548,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,110,120,80,230,239,1755,239,66,221,60,90,,,,
702,41548,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,110,-110,-170,0,255,7058,-255,96,-539,60,129,,,,
702,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,90,150,60,240,125,898,173,113,39,60,147,,,,
775,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,154,1132,213,50,178,60,93,,,,
775,41548,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,90,150,130,240,122,789,176,39,169,60,62,,,,
775,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,20,30,21,846,31,5,21,60,17,,,,
775,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,10,30,30,40,23,800,35,6,25,60,18,,,,
702,41548,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,30,100,34,240,43,12,-3,60,45,,,,
775,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,60,50,90,31,1000,37,9,10,60,30,,,,
702,41548,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,30,30,30,0,430,43,0,47,60,11,,,,
971,41548,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,0,20,20,20,21,480,32,5,24,60,16,,,,
503,41548,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,30,60,50,90,82,788,123,27,95,60,59,,,,
541,41548,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,40,60,50,100,91,656,127,28,113,60,51,,,,
971,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,10,30,30,40,25,820,36,7,25,60,19,,,,
541,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,60,100,90,160,90,572,115,29,108,60,42,,,,
971,41548,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,60,40,100,54,404,66,20,18,60,54,,,,
541,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,30,70,60,100,52,405,71,17,40,60,44,,,,
503,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,140,150,110,290,161,1267,161,45,135,60,70,,,,
503,41548,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,70,100,50,170,51,503,71,46,-7,60,76,,,,
503,41548,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,80,130,90,210,60,463,84,19,31,59,63,,,,
971,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,100,80,150,43,419,64,13,43,59,35,,,,
425,41548,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,20,50,40,70,60,329,99,18,85,59,42,,,,
509,41548,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,30,30,50,46,449,67,14,46,58,36,,,,
206,41548,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,20,40,10,60,60,606,84,54,0,58,84,,,,
360,41548,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,90,160,130,250,125,1119,188,41,171,58,73,,,,
509,41548,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,60,60,90,48,829,71,13,70,58,24,,,,
206,41548,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,10,20,20,30,22,573,29,7,15,58,19,,,,
425,41548,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,40,70,50,110,56,385,70,21,24,58,54,,,,
360,41548,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,60,90,80,150,80,1055,94,24,71,58,46,,,,
360,41548,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,90,140,110,230,68,438,99,21,83,58,43,,,,
206,41548,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,140,190,100,330,96,683,134,87,25,58,117,,,,
970,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,170,160,100,330,181,1283,182,50,159,58,75,,,,
970,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,10,110,52,509,73,47,-6,58,77,,,,
970,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,59,411,79,19,47,58,47,,,,
719,41579,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,55,410,69,20,22,58,54,,,,
719,41579,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,57,1042,68,17,43,58,39,,,,
970,41579,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,70,90,60,160,88,561,112,29,104,58,42,,,,
303,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,50,589,73,14,71,58,25,,,,
970,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,90,150,100,240,75,659,114,24,86,58,56,,,,
719,41579,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,118,930,172,33,190,58,44,,,,
719,41579,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,30,60,40,90,40,536,52,13,40,57,25,,,,
720,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,80,110,80,190,81,984,117,22,125,57,33,,,,
708,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,110,150,110,260,118,930,172,33,188,57,45,,,,
312,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,30,50,30,80,40,536,52,13,40,57,25,,,,
708,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,70,110,80,180,81,984,117,22,125,57,33,,,,
708,41579,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,60,40,100,50,589,73,14,71,57,25,,,,
309,41579,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,50,150,75,659,114,24,88,57,55,,,,
630,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,390,290,680,228,1691,304,75,291,57,108,,,,
847,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,270,270,200,540,211,1778,212,59,191,57,83,,,,
815,41579,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,170,230,140,400,173,1150,239,57,206,57,100,,,,
847,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,160,110,270,113,803,165,36,157,57,59,,,,
641,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,280,180,490,228,1691,304,75,291,56,108,,,,
641,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,150,100,250,113,803,165,36,159,56,58,,,,
563,41579,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,180,110,350,211,1778,212,59,191,56,83,,,,
641,41579,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,200,250,130,450,245,1784,300,93,257,56,127,,,,
515,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,22,802,34,6,24,56,18,,,,
515,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,387,43,0,46,56,12,,,,
712,41579,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,20,10,30,15,848,24,4,12,56,16,,,,
515,41579,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,29,1003,35,8,7,56,30,,,,
319,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,596,13,3,-4,56,16,,,,
314,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,50,0,90,44,325,62,40,-12,56,70,,,,
314,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,40,0,110,82,1804,40,25,-13,56,49,,,,
